period,duration,depth,planet_radius,stellar_temperature,stellar_gravity,stellar_radius,magnitude,snr,equilibrium_temp,disposition
4.9432827,40.01,27.1,1.21,6701,3.907,2.236,11.833,12.9,1739,0
7.35390869,2.061,92.9,2.29,6385,3.868,2.327,12.865,11.1,1483,0
15.7455586,13.877,161.1,1.41,6089,4.495,0.95,13.276,37.6,743,0
0.566796615,1.999,47.8,0.59,5858,4.553,0.849,15.111,8.5,2077,0
8.48651582,5.267,110.8,1.34,6178,4.269,1.267,13.573,21.1,1060,1
2.189092892,5.1128,1871.5,33.45,6106,4.487,0.966,15.741,150.7,1446,0
2.40435335,4.07,70.6,3.05,6103,3.568,3.358,13.25,27.1,2454,0
220.9290121,7.335,2456.5,5.24,5893,4.483,0.941,14.707,70.4,299,0
3.1877519,14.836,452.3,19.66,5532,4.489,0.896,14.64,83.2,1141,0
3.76565247,1.557,92.4,0.87,5815,4.54,0.877,14.688,9.1,1108,2
10.72396374,3.8439,13518,39.84,5582,4.445,0.905,15.613,127.7,783,0
119.67747,32.274,3254.1,36.8,6075,4.486,0.969,15.933,52,379,0
185.9526325,3.5964,11107,50.98,5813,4.33,1.164,14.305,147.3,343,0
103.6265092,6.89,,,,,,12.596,,,0
41.07759033,6.20583,134480,23.2,4451,4.654,0.62,11.762,5518.2,346,0
2.99540439,6.172,223.2,65.37,6106,3.633,3.09,13.173,45.6,2195,0
10.5994606,9.484,128.8,1.28,6194,4.445,1.069,15.284,11.2,896,2
63.934965,12.71,1119.5,44.59,5209,3.999,1.595,14.339,45.6,525,0
38.4769457,5.825,259.4,4.79,6079,3.834,2.163,13.404,18.4,814,0
37.3228722,7.2146,307.5,35.34,4907,2.41,19.53,13.573,42.6,1654,1
1.664980224,1.7455,230.8,3.68,5792,4.058,1.567,13.831,47.6,1921,0
16.6094904,3.189,272.9,1.82,6047,4.395,1.05,14.926,12.7,766,0
0.566789505,5.835,54.6,3.37,5894,4.585,0.784,15.456,12.6,2038,0
2.62982665,6.213,126.4,17.88,6712,4.053,1.846,13.395,24.6,1968,0
2.69787749,1.915,116.8,1.5,5609,4.114,1.348,13.265,8.3,1512,0
5.23340265,3.242,242.1,1.15,5266,4.611,0.741,15.516,12.7,851,0
3.51289168,3.313,131,1.12,5523,4.395,0.981,13.76,27.3,1161,0
14.09258319,4.1536,530.4,1.82,5081,4.596,0.77,15.753,17.8,597,1
9.087508013,2.7597,140.6,1.37,6078,4.297,1.119,14.172,2.5,987,0
0.65244373,1.471,610.7,2.17,5638,4.488,0.883,15.665,41.8,1969,0
1.332564704,5.9775,1049.5,30.04,6046,4.486,0.972,14.923,124,1692,0
2.636899795,0.9105,426.2,49.84,5524,4.54,0.847,14.72,27.6,1179,0
0.660629055,5.894,231.6,17.38,6024,4.55,0.849,13.872,103.3,2032,0
0.885123683,3.3865,113.3,1.14,5979,4.44,0.998,14.152,42,1961,0
471.65421,3.456,479.7,4.11,6061,4.025,1.653,13.681,12.5,313,0
1.221204888,1.8511,111.6,1.1,5874,4.378,0.997,14.135,27.3,1772,0
135.9079575,1.83,,,,,,11.579,,,0
0.959853772,1.9163,55.8,1.3,6061,4.025,1.653,11.787,27.1,2468,0
0.592243731,1.386,3992.4,6.77,4920,4.664,0.591,15.653,303.8,1551,2
46.882525,1.93,343.5,1.91,6045,4.494,0.955,15.256,4.9,513,0
20.7191626,3.912,184.4,1.85,5837,4.143,1.366,11.413,8.9,790,0
399.37587,21.25,552.2,3.93,6098,4.069,1.618,13.281,11.9,326,2
16.60973843,4.515,667.8,6.64,5238,4.603,0.752,14.659,29.7,579,0
54.323118,25.863,538,5.06,6988,4.155,1.67,14.478,19.2,706,0
5.803127153,4.9041,58570,19.04,5533,4.577,0.795,15.896,639.3,886,0
35.51619219,2.5,10984,719.49,5514,4.505,0.871,12.481,85.4,504,0
0.589049151,2.25397,61953,39.51,5592,4.51,0.771,13.643,1227.6,1959,0
80.2321467,4.656,888.7,3.24,5436,4.505,0.888,14.32,24.9,380,1
41.88970036,1.35,1304.4,32.16,5952,4.519,0.907,14.74,20.9,515,2
1.791406261,2.8159,345.5,4.51,6092,4.453,1.028,14.574,60.7,1579,0
1.25483232,2.67,117.6,2.89,6168,3.75,2.572,13.298,11.4,2748,0
5.71483873,2.748,286.2,1.26,5193,4.535,0.755,14.167,18,842,0
17.5859472,3.815,509.5,2.24,5780,4.438,1,13.7,8.4,700,0
1.332567005,6.3373,401.3,27.36,6388,4.284,1.223,13.406,110.6,2007,0
10.32736351,1.889,126.9,1.25,5757,4.431,1.017,14.5,9.7,838,1
2.54557259,5.636,529,1.97,5718,4.549,0.863,15.298,36,1234,0
0.704541784,1.0726,275.2,1.72,6063,4.476,1.012,15.192,38.4,2121,0
0.697996932,4.3323,9094.6,28.06,5176,4.636,0.695,15.859,244.1,1604,0
6.63449721,22.982,919.1,85.25,6487,3.696,2.817,12.842,160.1,1719,0
110.9215892,5.282,498,3.71,5725,4.148,1.384,12.037,48.2,443,0
3.88673217,20.491,761.7,21.04,5798,4.589,0.767,14.197,119,1050,0
1.544928892,1.43586,5817.3,13.43,6309,4.199,1.412,13.308,1109.7,1997,1
11.76921923,3.219,519.3,3.12,6215,4.44,1.052,14.986,27.4,868,0
44.63898306,3.04001,36830,50.33,6197,4.449,1.035,15.51,488.5,551,0
1.236866732,1.242,187.2,1.75,5621,4.514,0.879,15.388,14.2,1569,2
174.9598048,5.23,,,,,,15.246,,,0
1.926888595,1.235,130,1.31,6268,4.429,1.1,14.809,11.7,1619,0
34.1420506,2.945,788,1.06,3526,4.866,0.383,15.921,13.3,248,1
0.241842544,0.7257,203.3,1.16,5834,4.577,0.797,15.525,29.3,2689,0
0.865759153,0.8408,191.6,1.53,6249,4.428,1.076,15.232,18.7,2100,0
1.332035996,1.391,136.8,0.85,5376,4.616,0.73,15.682,12.6,1365,2
8.68910764,1.1627,1679,0.49,2703,5.274,0.118,17.131,9.6,211,1
0.63624396,4,,,,,,11.29,,,0
4.4040248,2.41,,,,,,14.814,,,0
9.81101738,2.09,,,,,,14.656,,,0
8.71980135,3.7454,160.4,1.53,5970,4.317,1.2,13.804,22.7,987,1
7.00821787,3.812,116.4,1.29,5970,4.317,1.2,13.804,19.2,1062,1
0.903583394,1.5942,1027.1,33.18,6455,4.41,1.101,14.811,151.7,2162,0
0.99014722,0.9394,321.1,1.34,5072,4.606,0.747,15.896,23,1433,0
138.6122771,13.79,,,,,,15.072,,,0
0.77359329,1.7603,80.6,0.82,5747,4.508,0.907,14.615,21.7,1890,0
0.306937807,0.5925,119.2,0.82,5088,4.58,0.741,14.409,29.3,2142,0
0.716531851,0.655,78.9,1.11,5552,4.349,1.03,13.458,17.9,2034,2
0.637487312,1.9626,211.3,1.75,6173,4.39,1.083,15.315,25,2334,0
5.71489488,2.0705,292.5,1.41,5552,4.555,0.833,15.011,21.2,908,0
7.76967007,4.74,,,,,,13.787,,,0
76.642481,5.476,64.5,1.36,5537,3.949,1.714,12.852,7.6,542,0
5.47715718,1.3849,568.4,2.17,5029,4.429,0.93,15.213,16.7,892,2
73.45736853,5.28,,,,,,15.77,,,0
9.49361221,6.52,,,,,,13.274,,,0
4.4296786,1.96,,,,,,15.577,,,0
5.9703813,0.669,210.3,1.69,5825,4.504,0.965,15.545,5.5,981,0
7.57299816,2.645,30.2,0.53,5495,4.442,0.961,11.83,10.9,875,2
3.95383243,2.37,,,,,,13.468,,,0
32.376183,4.4639,745.4,2.26,4580,4.641,0.675,14.897,34.2,392,1
284.063137,8.297,1628.1,6.36,5791,4.185,1.336,13.929,53.5,321,1
129.683661,7.86,,,,,,15.705,,,0
4.30908594,1.52,160.8,1.62,5754,4.348,1.097,14.562,17,1172,0
57.104588,11.5,144.3,0.98,5637,4.564,0.821,14.54,9.3,425,0
0.422015793,1.23416,1291.9,6.69,5614,4.587,0.777,14.403,304.4,2136,0
0.945825494,1.8496,104.7,1.14,6116,4.44,1.084,14.762,22.1,1989,0
0.676715927,0.63,264.5,1.29,5334,4.56,0.733,15.713,14.5,1735,0
4.64490141,2.456,106.4,0.76,4786,4.54,0.77,14.48,11.7,832,2
0.576441813,2.027,60.8,0.82,6459,4.425,1.038,13.883,21.2,2471,0
0.423854275,1.0198,235.3,0.58,3553,4.887,0.368,15.586,33.3,1062,0
2.43731228,1.89,,,,,,14.513,,,0
0.692693892,1.2804,1433.7,32.44,5907,4.49,0.964,15.417,146.7,2050,0
0.768934934,1.216,846.8,4.09,5390,4.535,0.777,15.503,58.9,1713,0
0.998212785,2.489,118.8,1.1,6072,4.47,0.988,15.544,18.8,1888,0
0.764863517,1.16,150.2,1.04,5231,4.476,0.86,15.168,13.6,1733,1
0.710894157,1.0183,122.6,1.16,5862,4.424,1.049,14.55,18.9,2098,0
0.537839241,2.169,23.5,1.49,6456,3.659,3.03,10.923,12.4,4061,0
0.373684977,0.9621,456.8,2.25,5970,4.521,0.908,15.688,53.8,2490,0
1.10118564,5.2,,,,,,13.308,,,0
0.544962596,1.085,247.9,1.03,5257,4.675,0.639,15.966,18.3,1719,0
0.769127296,0.998,114.6,0.9,6024,4.561,0.831,14.98,17,1917,0
225.5679122,6.31,,,,,,15.333,,,0
4.09578199,1.704,405.5,1.64,4791,4.577,0.742,15.958,11.9,851,1
91.9401253,9.195,482.9,2.62,5970,4.317,1.2,13.804,34.4,450,1
92.57337995,8.45,,,,,,15.181,,,0
185.0097245,17.96,,,,,,15.647,,,0
4.5770016,0.949,710,1.33,3805,4.767,0.497,15.737,18,567,1
14.4540329,7.183,79.7,0.72,5559,4.496,0.79,13.572,17.2,676,1
0.812587678,1.1144,62.9,1.54,6143,4.009,1.877,13.429,21.7,2717,0
9.3210841,1.81,294.2,0.61,3773,4.925,0.35,15.983,6.1,394,2
19.3073774,3.437,31.7,1.21,6131,3.776,2.142,12.506,6.6,1054,0
1.000840564,1.3292,2714.4,80.25,6287,3.558,3.177,12.733,73.2,3367,0
13.6164547,5.175,376.1,22.29,5823,4.472,0.972,14.802,22.6,755,1
1.766789509,1.3345,1009.8,1.4,3698,4.81,0.444,16.283,26.7,730,1
7.55842923,2.91,361.1,1.46,4791,4.577,0.742,15.958,10.3,694,2
35.8656484,8.035,250.9,2.44,6078,4.29,1.189,13.763,26.2,633,1
0.638162933,1.2313,109.7,0.91,5244,4.449,0.888,14.405,17.6,1874,1
1.72929014,3.609,84.5,0.86,5910,4.505,0.94,15.659,9.6,1497,0
40.301684,1.398,374.8,2.38,6429,4.372,1.177,15.269,6.6,623,0
43.681309,12.37,258,1.33,5726,4.564,0.829,15.649,9.8,473,2
26.524553,2.359,174.5,2.19,4995,3.954,1.703,13.681,10.2,695,0
26.1537851,1.802,228.6,1.47,6091,4.487,0.967,14.833,6.2,631,0
0.944598153,4.018,200.9,37.61,4877,2.839,9.214,13.199,35.3,4190,0
354.63284,2.227,280.9,0.9,4206,4.703,0.535,13.357,6.5,152,0
35.40103336,1.75,,,,,,13.994,,,0
230.180357,13.436,3689.3,7.57,6313,4.364,1.246,15.469,64,347,2
5.2433865,12.472,65.4,0.75,6011,4.522,0.902,14.579,19.2,1038,0
5.2435703,15.864,228.5,12.68,5558,4.621,0.722,15.829,25.1,890,0
55.7583803,2.497,132.7,1.59,5413,4.107,1.403,12.746,9,537,2
3.781123,8.15,90.4,1.16,6318,4.247,1.216,14.531,9,1421,2
220.720142,8.186,862.5,2,5150,4.634,0.696,15.827,12,235,2
634.84739,16.186,542.6,20.5,5048,2.978,8.611,12.532,15.7,464,0
281.5921577,5.673,9312,7.22,5330,4.627,0.713,15.87,76,225,2
103.722152,6.061,296.9,1.95,5784,4.33,1.143,14.775,9.4,414,2
29.9756697,2.987,258,1.84,5893,4.462,0.986,14.372,12,591,0
387.56519,13.28,1083,4.02,6289,4.454,1.02,15.598,11.8,271,0
31.5073649,7.362,330.5,0.74,3554,4.888,0.37,15.327,15.4,253,0
18.1118457,6.309,328.7,31.25,6434,4.394,1.138,15.558,10.8,803,0
32.5474295,6.945,157.1,1.42,6068,4.384,1.061,14.564,11.3,618,2
33.4969115,4.833,163.5,2.97,4928,3.966,1.688,13.354,13.2,630,1
411.8969,6.203,502.8,2.61,6362,4.408,1.144,14.452,8.5,279,2
34.33339948,2.45,,,,,,12.152,,,0
1.389947459,1.193,1213.8,3.39,5999,4.461,0.95,14.293,136.4,1665,0
127.671711,2.637,450.1,5.52,4985,3.534,2.633,13.832,8,519,2
282.5363563,10.3088,29233,70.53,6401,4.175,1.41,13.252,854.1,360,0
115.2314507,2.01,,,,,,15.879,,,2
289.490952,3.91,773,2.87,5978,4.408,1.032,15.14,6.6,290,0
349.58811,5.052,373.3,134.79,3860,0.949,74.32,12.989,11.6,1351,2
1.680254289,12.585,51633,30.88,6423,4.121,1.246,12.075,178.7,1996,2
0.782068488,1.239,115.7,21.02,4475,2.113,20.237,11.378,4.1,6169,0
151.13008,3.49,358,4.41,6768,3.844,2.302,11.867,4.6,578,2
440.650872,4.07,,,,,,14.95,,,0
258.6379778,7.11,,,,,,15.594,,,2
289.7696114,3.19,,,,,,12.714,,,0
628.15844,12.144,502.3,0.95,3697,4.829,0.423,13.347,14.7,101,2
273.223848,3.787,469.9,8,5079,3.439,3.792,12.741,10.6,452,0
0.650701055,0.89164,371060,281.62,10921,3.811,3.701,17.037,234.3,6285,0
263.90141,4.303,807.1,23.91,5094,3.126,6.247,13.485,11,562,2
59.742966,6.78,284.9,16.91,5059,2.871,7.322,13.084,8.6,1037,0
18.7821603,5.573,77.2,0.83,5919,4.488,0.94,14.043,9.8,681,2
389.316341,5.49,2599.8,27.61,5731,4.44,0.958,14.57,34.7,245,2
405.32064,7.77,561.7,1.34,4694,4.68,0.574,14.955,6.2,166,0
342.830882,3.826,450.7,10.76,4994,2.92,5.205,12.739,12,530,0
3.98916186,1.913,318,28.1,4998,2.524,16.187,13.56,16.3,3293,2
42.8774169,1.991,1068.8,2.67,5256,4.483,0.832,15.654,14.8,451,1
190.800788,8.082,287.6,1.67,5993,4.489,0.986,14.322,13,321,2
2.97601892,5.5,306.1,164.46,5140,2.955,7.746,13.799,35.3,2799,0
2.882424694,25.91,67298,399.44,4705,2.667,8.058,12.812,416.2,2912,0
220.142913,19.528,1796.4,5.94,6340,4.163,1.393,13.771,121.2,389,1
473.95103,11.778,330.6,3.32,6513,4.02,1.81,13.978,9.6,341,0
0.534109403,0.9513,78.3,2.28,10747,4.1,2.432,12.314,37,5513,0
168.77118,2.263,2045,2825.04,4936,4.597,0.719,15.941,5.5,251,0
29.6094263,2.71,224.9,2.87,6079,4.059,1.783,14.385,10.8,789,2
22.9138322,4.855,340.3,30.24,6154,4.201,1.334,13.757,8,785,0
538.36855,19.26,545.5,2.37,6148,4.461,1.015,15.674,7,237,0
65.5327181,2.256,373.4,1.79,5755,4.48,0.923,15.319,5.9,437,0
161.537665,2.65,101.8,1.37,6033,4.218,1.358,12.426,5.9,400,2
1.018360336,7.622,393970,107,6160,4.144,1.463,14.299,967.4,2302,0
209.967521,2.585,120,1.16,6437,4.439,1.042,12.489,7.1,344,2
369.73011,14.27,274.8,1.66,6283,4.453,0.999,13.976,9.6,274,2
78.04064906,2.15,,,,,,12.878,,,0
396.349253,2.685,413.1,2.39,6495,4.379,1.168,14.795,5.7,293,0
0.502807253,1.01493,4658.7,26.81,5109,4.564,0.715,15.341,240,1825,0
21.3684341,1.18,492.8,1.72,5204,4.515,0.786,15.47,9.7,551,2
149.526152,3.033,753,1.69,3978,4.642,0.628,15.345,7.6,202,0
2.845736321,11.5703,3127,402.16,4878,2.745,10.154,12.367,297.8,3058,0
29.5632952,1.562,532.8,1.9,5595,4.562,0.828,15.684,10.4,527,2
181.81214,16.164,474.6,2.04,6060,4.509,0.925,14.94,21.3,324,2
435.50635,34.16,553.8,2.06,5750,4.538,0.882,15.667,8.2,225,2
525.560452,2.327,1196,12.74,4954,3.408,3.796,13.795,10.9,359,2
43.60012467,1.48,,,,,,15.385,,,0
1.710299164,3.92227,157270,57.97,6082,4.385,1.006,10.154,2291.1,1638,0
252.04444,5.13,1502,2.49,4514,4.621,0.664,15.884,6.1,196,0
1.39508873,2.09,,,,,,11.809,,,0
95.688682,6.465,453.8,28.41,5040,2.681,13.056,13.933,9.8,1046,2
153.521361,3.893,255.2,3.09,6233,3.951,1.921,13.636,5.7,493,0
38.168652,5.086,90.6,1.4,6164,4.117,1.465,13.195,8.3,696,2
3.0031801,2.814,374.7,4.7,6606,4.071,1.768,14.526,13.9,1827,0
2.96384168,5.4768,35653,43.7,6095,4.371,1.158,14.502,607.5,1406,0
69.089357,6.207,475.1,1.47,4848,4.581,0.698,15.572,8.6,332,2
43.142257,61.73,283.2,37.88,6198,4.069,1.769,14.756,30.5,706,0
3.290304098,1.7215,13553,4.91,3386,4.81,0.427,15.669,220.5,540,1
40.9882124,3.599,145.8,1.44,6705,4.328,1.174,13.006,11.3,657,2
326.70552,3.36,794,2.83,6036,4.337,0.998,14.703,9.1,287,0
138.333748,2.391,603.6,6.28,4948,3.588,2.547,13.419,8.4,488,2
343.49816,7.46,431,1.27,4256,4.635,0.624,14.26,7.1,164,0
11.2582311,16.89,300.4,1.24,5242,4.556,0.722,15.902,22.2,667,0
139.5421915,3.42,,,,,,13.836,,,0
155.046089,10.205,2238,444.08,6513,2.782,12.613,12.649,36.7,1101,0
14.3641542,2.629,89.2,0.98,5925,4.364,1.033,14.016,6.5,795,0
12.4276185,18.56,147,1.14,5869,4.513,0.942,15.79,12.6,768,0
12.427076,17.447,47.5,0.82,5841,4.278,1.193,11.6,25.3,870,0
22.4932751,3.172,152,6.04,5186,3.273,4.98,11.4,11.2,1183,2
315.502534,3.112,689.2,19.71,4970,2.989,7.752,12.974,9.5,565,0
215.732414,1.915,208.2,1.26,5790,4.479,0.856,13.372,7.3,292,2
276.5416798,7.76,,,,,,15.999,,,0
4.13960513,3.31,106.7,1.24,6535,4.373,1.181,14.275,11.6,1352,1
200.79976,7.6419,92642,48.77,5896,4.518,0.916,15.814,930.8,303,0
8.0906952,2.648,82.4,0.8,5374,4.495,0.902,14.441,8.1,811,2
1.195515364,6.08509,396400,156.91,6047,3.789,2.264,13.535,4630.1,2640,0
210.971635,3.578,519,2.04,5838,4.529,0.897,15.106,6.5,293,0
188.954072,14.17,166.5,2.46,6392,3.967,1.899,13.039,10.9,468,2
42.02646,2.553,190,1.5,6158,4.431,1.016,14.519,6,561,0
372.04697,14.29,673.4,2.7,6173,4.447,1.041,14.726,25.2,271,0
438.81524,6.75,332.8,1.36,5324,4.551,0.755,13.589,9.2,202,0
18.622214,4.42,5832,20.83,6235,3.801,2.471,11.347,20.1,1101,0
27.8923345,2.204,139.6,2.1,5873,3.96,1.78,13.373,9,807,0
579.81521,5.43,607,2.71,5822,4.449,0.969,14.473,7.9,218,2
19.12788374,2,,,,,,15.892,,,2
452.10093,12.69,464,2.08,6276,4.456,0.956,15.107,6.2,254,0
0.7906069,3.3996,689.2,17.97,4994,4.62,0.72,14.469,133.3,1503,0
24.5714867,29.96,506.4,3.04,5977,4.462,0.956,14.924,31.1,637,0
0.681137796,2.7287,105190,45.75,5872,4.474,0.864,12.545,432.5,2025,0
3.722404453,2.5214,55368,144.2,5747,4.542,0.799,15.691,148.9,1082,0
230.385488,3.134,568.1,10.13,5024,3.241,4.331,13.264,9.3,522,0
222.8490931,2.43,,,,,,14.786,,,0
493.74242,5.685,506.1,7.15,5015,3.429,3.243,12.518,12.4,358,2
1.714414962,5.17207,110130,116.92,6351,4.126,1.613,13.309,6485.8,2042,0
646.2878933,5.39144,58605,43.47,6582,4.069,1.777,13.03,1107.1,304,0
290.438547,12.85,212.9,1.11,5392,4.557,0.775,13.064,11.9,235,0
0.766298172,1.78462,19401,15.64,6267,4.431,0.996,15.581,368.9,2163,0
1.049468616,4.848,22,0.84,7479,4.162,1.667,12.519,22.8,2808,0
2.362348096,3.5979,724.7,89.55,5088,3.502,3.293,13.99,103.6,2104,0
136.830243,2.956,464.3,17.22,5096,3.007,8.038,13.762,8.4,764,0
103.284757,1.674,78.4,1.96,6185,3.878,2.101,12.97,5.5,583,0
36.1904638,1.919,263.3,1.69,6210,4.45,1.033,14.969,6.8,592,0
419.75224,4.154,754,2.82,6137,4.457,1.016,15.691,6.3,257,0
419.95929,13.86,196.2,1.53,5953,4.314,1.068,14.44,5.9,266,0
206.309658,1.498,277.1,2.36,6028,4.241,1.267,12.351,8.3,361,0
8.46184728,35.525,411.2,4.92,7663,4.087,1.913,12.509,142.4,1511,0
681.01756,8.74,133.9,1.69,6295,4.091,1.435,12.119,9.2,274,0
2.19509634,1.796,227.7,1.32,5799,4.539,0.878,15.933,14.3,1324,0
9.942228056,2.45451,31068,22.15,5268,4.475,0.843,14.099,1073.3,740,2
141.0058279,3,,,,,,14.941,,,0
22.2903562,1.623,130.4,1.13,5597,4.418,1,13.993,8.1,632,2
73.9239955,1.699,634,1.64,5040,4.652,0.658,15.959,6.1,325,0
1.8437362,21.04,341.1,25.26,6032,4.358,1.114,14.615,83.4,1628,0
55.180772,9.791,474.6,2.37,6306,4.426,1.076,15.551,11.5,531,2
281.36926,66.892,12435,56.94,4818,3.125,5.303,16.353,135.6,507,0
84.6405853,2.657,784,1.72,4386,4.629,0.63,15.16,8.2,271,2
262.71162,7.72,1449,3.69,5398,4.375,0.99,16.546,7,272,0
6.0353643,9.211,47.2,1.88,7377,3.876,2.552,12.291,23.4,1852,0
15.2024426,8.11,834,113.97,3984,1.461,41.367,13.297,4,2955,2
1.52327807,3.813,924.2,22.88,4477,2.633,7.912,14.161,78.5,3461,0
260.311199,3.23,,,,,,14.34,,,0
574.37064,11.89,227.6,3.11,6749,3.905,1.905,12.928,12,350,0
253.87706,11.18,265.6,1.81,6553,4.41,1.086,12.724,5.7,334,0
523.36921,1.007,9918,17.45,6397,4.508,0.913,15.577,8.4,240,0
110.089267,1.575,1018,2.4,5465,4.6,0.75,15.792,5.6,322,2
219.931324,4.818,641,2.3,5557,4.5,0.912,14.254,7.1,279,2
385.29212,19.417,218.5,1.57,6440,4.355,1.053,13.086,15.1,290,2
80.292171,1.936,158.6,1.33,6188,4.42,1.049,13.462,6,459,0
1.049406508,3.0072,447.5,27.45,4745,2.425,13.417,12.387,61.3,4913,0
455.195496,3.565,293.6,2.09,6478,4.29,1.209,12.376,8,290,2
3.58957045,3.418,1221.2,2.49,4608,4.559,0.746,15.705,53.6,862,0
2.40435325,6.825,349.6,24.16,5780,4.438,1,10.63,23.3,1359,0
37.078668,4.403,147.4,0.8,5120,4.628,0.65,14.617,6.9,419,0
50.55398,6.159,199.7,0.94,4895,4.609,0.687,14.867,7.9,367,2
228.196872,3.525,145.3,1.42,6425,4.331,1.138,13.061,6.9,353,0
44.71445009,5.7615,90230,50.54,6185,4.49,0.941,14.965,2629,533,0
200.2350497,23.612,10812,10.99,6108,4.471,0.997,15.392,220.6,325,2
40.8801539,5.472,395.8,0.92,3746,4.775,0.469,15.943,10,265,0
31.5034587,3.315,210.6,1.17,5269,4.567,0.823,15.164,8.6,484,2
22.2381062,2.68,104.2,1.09,6192,4.433,1.055,14.296,7.1,702,2
20.5477769,4.634,253.8,1.67,5922,4.429,1.057,15.529,12.1,690,2
25.166806,2.111,1350,2.72,5013,4.574,0.704,15.743,7.2,483,0
323.972022,1.25,462,2.96,6002,4.267,1.302,13.683,8.7,307,0
1.752562808,6.1245,368000,124.23,5853,3.971,1.795,11.388,5494.6,2018,0
45.5827119,3.193,76.5,2.42,7266,3.828,2.715,12.661,9.6,957,0
1.89140138,9.52,557.6,25.67,5504,4.466,0.952,17.159,12.4,1377,0
6.70258007,4.632,859,403.01,4799,2.475,13.652,13.25,23,2635,0
6.2095391,2.752,47.9,30.47,3861,1.06,46.169,11.989,8.3,4585,0
363.17077,28.26,384.6,9.82,10134,3.579,4.842,13.603,20.9,810,0
615.16033,3.958,267.1,4.48,7937,3.882,2.711,13.503,5.4,430,0
1.89124738,4.697,410,1.2,4615,4.66,0.589,16.341,17.4,989,0
1.89125883,4.656,274.5,23.6,4449,2.031,14.894,13.982,15.3,4480,0
362.1273,6.719,1098,1.68,3734,4.74,0.513,15.84,6.5,132,0
353.36705,3.279,34.1,2.6,8892,3.592,4.35,9.725,7,701,0
180.4118581,3.29,4268,8.86,6032,4.485,0.973,15.656,33.2,329,2
4.750256809,1.9278,395.1,12.35,5161,3.192,5.753,11.54,42.7,2090,0
623.005238,23.5615,140330,66.64,5689,4.299,1.207,14.023,2386.6,229,0
45.41810604,5.3,,,,,,14.022,,,0
1.878877205,5.8768,104030,109.55,7542,4.036,1.999,12.725,525.4,2523,0
0.938857507,3.98767,12960,1148.7,4217,1.656,27.676,10.147,962.6,6867,0
287.4657966,9.06,,,,,,13.695,,,0
32.245486,13.86,93.6,1.18,6197,4.242,1.208,9.931,10,683,0
392.47291,7.867,345.6,5.46,6626,3.728,2.704,12.361,12.2,442,2
142.2040011,3,,,,,,13.854,,,0
149.237142,2.503,772,2.22,5492,4.576,0.812,15.683,6.9,299,0
501.51698,3.809,487,1.99,5796,4.466,0.906,14.768,6.9,224,0
357.77096,12.999,216.3,1.42,5523,4.395,0.981,14.161,9.7,249,0
531.33282,3.702,669,2.67,6163,4.457,1.022,15.191,7.1,239,0
396.048721,16.376,931.8,13.52,5327,3.643,2.882,12.992,39.4,370,0
326.370361,4.526,568.8,22.6,5188,2.929,9.343,10.963,13.7,615,0
148.666527,4.353,319.4,6.81,5155,3.462,3.87,13.697,8.6,559,0
163.104677,2.129,576,2.58,5766,4.418,1.04,15.201,6,337,0
1.10656965,1.669,86.4,1.09,6237,4.387,1.165,14.582,8.4,1988,0
46.27052487,8.93033,66244,35.98,6357,4.405,1.072,13.529,4607.4,572,0
13.4256161,11.781,142.3,1.66,6686,4.283,1.332,13.05,12.5,987,0
590.44065,7.55,125.7,1.62,6782,4.243,1.417,12.773,6.9,291,0
28.88008607,1.35,,,,,,15.363,,,0
2.858879267,2.3753,644.5,515.07,4893,2.501,16.274,12.529,37.1,3638,0
241.647602,1.742,361.7,1.88,5962,4.445,0.989,13.586,5.6,300,0
528.0796233,3.49,,,,,,15.09,,,0
25.2218929,14.84,,,,,,11.941,,,0
105.5212746,2.52,,,,,,15.555,,,0
581.729006,6.647,186.7,2.74,5765,3.837,2.005,12.362,8.6,308,2
420.9292036,17.3985,86013,62.76,6461,4.319,1.197,13.858,1740.2,293,0
393.946106,6.012,747.5,18.07,4888,3.18,4.622,12.768,10.9,440,0
194.896925,2.504,557.4,8.98,5269,3.193,3.706,13.562,8.8,575,0
56.001782,1.706,125.2,1.54,6116,4.178,1.332,13.228,7.2,584,2
471.9507625,5.03,,,,,,14.817,,,0
101.928291,2.171,243.5,1.7,5489,4.339,1.11,14.353,6.3,391,0
379.63135,16.78,1036.2,1.67,4847,4.755,0.527,15.37,13.8,168,0
69.932459,2.03,264.4,8.25,5207,3.298,5.183,13.809,8.4,812,2
287.377314,18.821,4376.9,11.67,5548,3.964,1.793,15.756,60.4,350,1
535.93723,11.85,337.2,1.83,6014,4.494,0.958,14.679,8.8,227,2
367.72767,3.104,926,1.96,4869,4.648,0.657,15.171,5.8,184,0
4.20601251,6.82,106.7,0.82,5514,4.518,0.79,15.454,10.7,1004,0
313.051405,10.969,594.9,2.91,6218,4.322,1.185,12.842,39.5,310,2
4.18236124,6.70175,193980,69.37,6188,4.314,1.166,14.74,2666,1303,0
18.9828305,6.303,49.1,0.72,5962,4.443,1.035,13.048,9.6,707,2
186.59466,16.57,685,2.66,6163,4.461,1.013,15.899,8.8,338,0
7.87173698,2.619,34.7,0.54,5428,4.404,0.94,11.237,10.8,862,0
357.437578,15.903,272.3,3.13,7610,4.127,1.862,13.723,13.6,422,2
